User_ID,Date,Transaction_Amount,Transaction_Type,Savings,Life_Event,Age,Occupation,Location,Month,Transaction_Frequency,Monthly_Spending,Cumulative_Savings,Event_Timeframe
26,2021-05-18,1009.41,Rent,0.0,-,21,Retired,Seattle,2021-05,1,1009.41,435.5499999999997,-994
26,2022-05-19,3716.98,Entertainment,0.0,-,21,Retired,Seattle,2022-05,1,3716.98,435.5499999999997,-628
26,2021-11-21,3856.01,Groceries,0.0,-,21,Retired,Seattle,2021-11,1,3856.01,435.5499999999997,-807
26,2023-01-01,1039.02,Entertainment,0.0,-,21,Retired,Seattle,2023-01,1,1039.02,435.5499999999997,-401
26,2020-10-21,1351.58,Savings,0.0,-,21,Retired,Seattle,2020-10,1,1351.58,435.5499999999997,-1203
26,2022-05-14,4477.78,Groceries,0.0,-,21,Retired,Seattle,2022-05,2,4999.59,435.5499999999997,-633
26,2021-07-21,3938.99,Rent,0.0,-,21,Retired,Seattle,2021-07,1,3938.99,435.5499999999997,-930
26,2021-03-20,4369.88,Entertainment,0.0,-,21,Retired,Seattle,2021-03,1,4369.88,435.5499999999997,-1053
26,2023-04-26,4169.88,Savings,0.0,-,21,Retired,Seattle,2023-04,1,4169.88,435.5499999999997,-286
26,2023-06-29,730.49,Savings,0.0,-,21,Retired,Seattle,2023-06,1,730.49,435.5499999999997,-222
26,2020-03-03,1468.99,Entertainment,0.0,-,21,Retired,Seattle,2020-03,1,1468.99,435.5499999999997,-1435
26,2023-04-23,1013.48,Healthcare,0.0,-,21,Retired,Seattle,2023-04,2,5677.709999999999,435.5499999999997,-289
26,2022-05-24,2460.57,Savings,0.0,-,21,Retired,Seattle,2022-05,1,2460.57,435.5499999999997,-623
26,2022-09-14,535.91,Entertainment,0.0,-,21,Retired,Seattle,2022-09,1,535.91,435.5499999999997,-510
26,2022-08-31,67.35,Groceries,0.0,-,21,Retired,Seattle,2022-08,2,1151.9199999999998,435.5499999999997,-524
26,2023-11-09,4620.89,Healthcare,0.0,-,21,Retired,Seattle,2023-11,1,4620.89,435.5499999999997,-89
26,2022-10-04,2586.96,Groceries,0.0,-,21,Retired,Seattle,2022-10,1,2586.96,435.5499999999997,-490
26,2021-12-14,4713.23,Rent,0.0,-,21,Retired,Seattle,2021-12,1,4713.23,435.5499999999997,-784
26,2021-03-30,3605.62,Savings,0.0,-,21,Retired,Seattle,2021-03,1,3605.62,435.5499999999997,-1043
26,2022-03-13,4031.16,Groceries,0.0,-,21,Retired,Seattle,2022-03,1,4031.16,435.5499999999997,-695
26,2020-07-14,4623.56,Entertainment,0.0,-,21,Retired,Seattle,2020-07,1,4623.56,435.5499999999997,-1302
26,2020-11-07,2771.37,Groceries,0.0,-,21,Retired,Seattle,2020-11,2,7477.5599999999995,435.5499999999997,-1186
26,2020-10-03,3715.23,Rent,0.0,-,21,Retired,Seattle,2020-10,2,5495.99,435.5499999999997,-1221
26,2020-02-21,4364.45,Healthcare,0.0,-,21,Retired,Seattle,2020-02,1,4364.45,435.5499999999997,-1446
26,2023-08-27,1088.14,Healthcare,0.0,-,21,Retired,Seattle,2023-08,1,1088.14,435.5499999999997,-163
26,2021-09-13,1778.58,Rent,0.0,-,21,Retired,Seattle,2021-09,1,1778.58,435.5499999999997,-876
26,2020-11-09,4706.19,Groceries,0.0,-,21,Retired,Seattle,2020-11,2,7477.5599999999995,435.5499999999997,-1184
26,2022-05-30,521.81,Groceries,0.0,-,21,Retired,Seattle,2022-05,2,4999.59,435.5499999999997,-617
26,2022-10-26,2771.32,Entertainment,0.0,-,21,Retired,Seattle,2022-10,1,2771.32,435.5499999999997,-468
26,2022-11-28,977.38,Healthcare,0.0,-,21,Retired,Seattle,2022-11,1,977.38,435.5499999999997,-435
26,2023-12-20,4423.04,Savings,0.0,-,21,Retired,Seattle,2023-12,1,4423.04,435.5499999999997,-48
26,2021-04-15,2314.6,Groceries,0.0,-,21,Retired,Seattle,2021-04,1,2314.6,435.5499999999997,-1027
26,2022-06-13,3056.63,Healthcare,0.0,-,21,Retired,Seattle,2022-06,1,3056.63,435.5499999999997,-603
26,2023-06-16,3371.49,Healthcare,0.0,-,21,Retired,Seattle,2023-06,1,3371.49,435.5499999999997,-235
26,2021-11-02,3472.81,Healthcare,0.0,-,21,Retired,Seattle,2021-11,1,3472.81,435.5499999999997,-826
27,2023-11-25,3705.72,Healthcare,0.0,-,34,Student,Seattle,2023-11,2,6513.5,0.0,-73
27,2021-03-25,2664.13,Savings,0.0,-,34,Student,Seattle,2021-03,1,2664.13,0.0,-1048
27,2022-11-07,1490.97,Groceries,0.0,-,34,Student,Seattle,2022-11,1,1490.97,0.0,-456
27,2023-12-08,105.45,Entertainment,0.0,-,34,Student,Seattle,2023-12,1,105.45,0.0,-60
27,2021-02-19,4455.37,Rent,0.0,-,34,Student,Seattle,2021-02,1,4455.37,0.0,-1082
27,2022-10-16,2914.9,Rent,0.0,-,34,Student,Seattle,2022-10,1,2914.9,0.0,-478
27,2023-06-11,3042.69,Entertainment,0.0,-,34,Student,Seattle,2023-06,1,3042.69,0.0,-240
27,2020-04-27,1105.57,Savings,0.0,-,34,Student,Seattle,2020-04,1,1105.57,0.0,-1380
27,2020-12-28,2788.82,Groceries,0.0,-,34,Student,Seattle,2020-12,1,2788.82,0.0,-1135
27,2022-08-15,4358.63,Entertainment,0.0,-,34,Student,Seattle,2022-08,2,6212.81,0.0,-540
27,2020-11-25,2065.21,Rent,0.0,-,34,Student,Seattle,2020-11,1,2065.21,0.0,-1168
27,2021-03-24,1026.3,Rent,0.0,-,34,Student,Seattle,2021-03,1,1026.3,0.0,-1049
27,2020-05-20,4353.93,Rent,0.0,-,34,Student,Seattle,2020-05,1,4353.93,0.0,-1357
27,2020-04-02,2667.2,Healthcare,0.0,-,34,Student,Seattle,2020-04,1,2667.2,0.0,-1405
27,2021-07-13,3032.13,Healthcare,0.0,-,34,Student,Seattle,2021-07,1,3032.13,0.0,-938
27,2022-07-13,2201.09,Rent,0.0,-,34,Student,Seattle,2022-07,1,2201.09,0.0,-573
27,2020-01-17,1039.2,Healthcare,0.0,-,34,Student,Seattle,2020-01,1,1039.2,0.0,-1481
27,2020-10-31,3397.7,Rent,0.0,-,34,Student,Seattle,2020-10,1,3397.7,0.0,-1193
27,2022-03-27,4757.7,Groceries,0.0,-,34,Student,Seattle,2022-03,1,4757.7,0.0,-681
27,2021-06-12,4287.97,Entertainment,0.0,-,34,Student,Seattle,2021-06,1,4287.97,0.0,-969
27,2023-11-11,2807.78,Healthcare,0.0,-,34,Student,Seattle,2023-11,2,6513.5,0.0,-87
27,2021-02-19,3576.06,Groceries,0.0,-,34,Student,Seattle,2021-02,1,3576.06,0.0,-1082
27,2021-10-29,3489.4,Groceries,0.0,-,34,Student,Seattle,2021-10,1,3489.4,0.0,-830
27,2023-01-21,4108.73,Groceries,0.0,-,34,Student,Seattle,2023-01,1,4108.73,0.0,-381
27,2021-05-13,645.66,Groceries,0.0,-,34,Student,Seattle,2021-05,1,645.66,0.0,-999
27,2023-05-07,2261.96,Entertainment,0.0,-,34,Student,Seattle,2023-05,1,2261.96,0.0,-275
27,2021-10-20,4276.32,Healthcare,0.0,-,34,Student,Seattle,2021-10,1,4276.32,0.0,-839
27,2022-06-17,76.7,Groceries,0.0,-,34,Student,Seattle,2022-06,2,3388.5,0.0,-599
27,2023-06-09,87.39,Rent,0.0,-,34,Student,Seattle,2023-06,1,87.39,0.0,-242
27,2021-06-17,2401.51,Groceries,0.0,-,34,Student,Seattle,2021-06,1,2401.51,0.0,-964
27,2020-10-18,4241.16,Savings,0.0,-,34,Student,Seattle,2020-10,1,4241.16,0.0,-1206
27,2022-04-04,4908.72,Rent,0.0,-,34,Student,Seattle,2022-04,1,4908.72,0.0,-673
27,2022-04-13,2571.71,Savings,0.0,-,34,Student,Seattle,2022-04,1,2571.71,0.0,-664
27,2020-08-08,2799.71,Healthcare,0.0,-,34,Student,Seattle,2020-08,1,2799.71,0.0,-1277
27,2020-11-18,1108.36,Entertainment,0.0,-,34,Student,Seattle,2020-11,1,1108.36,0.0,-1175
27,2022-08-08,1854.18,Entertainment,0.0,-,34,Student,Seattle,2022-08,2,6212.81,0.0,-547
27,2022-04-22,3287.08,Entertainment,0.0,-,34,Student,Seattle,2022-04,1,3287.08,0.0,-655
27,2020-04-05,51.73,Entertainment,0.0,-,34,Student,Seattle,2020-04,1,51.73,0.0,-1402
27,2022-06-16,3311.8,Groceries,0.0,-,34,Student,Seattle,2022-06,2,3388.5,0.0,-600
27,2022-06-23,36.51,Savings,0.0,-,34,Student,Seattle,2022-06,1,36.51,0.0,-593
27,2020-11-12,527.36,Groceries,0.0,-,34,Student,Seattle,2020-11,1,527.36,0.0,-1181
27,2023-03-05,2136.09,Rent,0.0,-,34,Student,Seattle,2023-03,1,2136.09,0.0,-338
27,2023-10-23,3761.22,Rent,0.0,-,34,Student,Seattle,2023-10,1,3761.22,0.0,-106
27,2023-10-10,3359.08,Savings,0.0,-,34,Student,Seattle,2023-10,1,3359.08,0.0,-119
27,2021-07-24,857.71,Groceries,0.0,-,34,Student,Seattle,2021-07,1,857.71,0.0,-927
27,2022-06-13,4453.14,Healthcare,0.0,-,34,Student,Seattle,2022-06,1,4453.14,0.0,-603
27,2024-01-05,4542.06,Entertainment,0.0,-,34,Student,Seattle,2024-01,2,8126.880000000001,0.0,-32
27,2022-05-07,4446.75,Healthcare,0.0,-,34,Student,Seattle,2022-05,1,4446.75,0.0,-640
27,2024-02-02,3793.75,Savings,0.0,-,34,Student,Seattle,2024-02,1,3793.75,0.0,-4
27,2024-01-08,3584.82,Entertainment,0.0,-,34,Student,Seattle,2024-01,2,8126.880000000001,0.0,-29
28,2022-11-29,3002.86,Rent,0.0,-,20,Self-Employed,Chicago,2022-11,1,3002.86,0.0,-434
28,2022-01-03,4540.11,Savings,2137.8219999999997,-,20,Self-Employed,Chicago,2022-01,1,4540.11,2137.8219999999997,-764
28,2021-01-29,947.72,Groceries,1379.6459999999997,-,20,Self-Employed,Chicago,2021-01,2,3698.9399999999996,3517.4679999999994,-1103
28,2021-05-28,676.92,Entertainment,838.1099999999998,-,20,Self-Employed,Chicago,2021-05,1,676.92,4355.5779999999995,-984
28,2022-05-07,2259.37,Groceries,0.0,-,20,Self-Employed,Chicago,2022-05,1,2259.37,4355.5779999999995,-640
28,2021-01-18,2751.22,Groceries,0.0,-,20,Self-Employed,Chicago,2021-01,2,3698.9399999999996,4355.5779999999995,-1114
28,2020-08-26,3187.44,Entertainment,0.0,-,20,Self-Employed,Chicago,2020-08,1,3187.44,4355.5779999999995,-1259
28,2023-05-30,1132.96,Healthcare,0.0,-,20,Self-Employed,Chicago,2023-05,1,1132.96,4355.5779999999995,-252
28,2020-06-04,2320.94,Healthcare,0.0,-,20,Self-Employed,Chicago,2020-06,1,2320.94,4355.5779999999995,-1342
28,2022-07-11,2980.56,Rent,0.0,-,20,Self-Employed,Chicago,2022-07,1,2980.56,4355.5779999999995,-575
28,2022-09-25,3886.18,Savings,0.0,-,20,Self-Employed,Chicago,2022-09,1,3886.18,4355.5779999999995,-499
28,2022-06-05,946.73,Savings,0.0,-,20,Self-Employed,Chicago,2022-06,2,5924.93,4355.5779999999995,-611
28,2020-12-05,1848.05,Savings,0.0,-,20,Self-Employed,Chicago,2020-12,1,1848.05,4355.5779999999995,-1158
28,2021-01-26,165.43,Healthcare,0.0,-,20,Self-Employed,Chicago,2021-01,1,165.43,4355.5779999999995,-1106
28,2021-02-08,4443.44,Healthcare,0.0,-,20,Self-Employed,Chicago,2021-02,1,4443.44,4355.5779999999995,-1093
28,2022-04-07,204.51,Rent,0.0,-,20,Self-Employed,Chicago,2022-04,1,204.51,4355.5779999999995,-670
28,2022-06-20,2150.63,Entertainment,0.0,-,20,Self-Employed,Chicago,2022-06,1,2150.63,4355.5779999999995,-596
28,2021-03-30,4980.83,Rent,0.0,-,20,Self-Employed,Chicago,2021-03,1,4980.83,4355.5779999999995,-1043
28,2023-07-05,3742.54,Groceries,0.0,-,20,Self-Employed,Chicago,2023-07,1,3742.54,4355.5779999999995,-216
28,2023-04-20,3537.12,Entertainment,0.0,-,20,Self-Employed,Chicago,2023-04,2,4920.8099999999995,4355.5779999999995,-292
28,2023-07-23,4516.44,Healthcare,0.0,-,20,Self-Employed,Chicago,2023-07,1,4516.44,4355.5779999999995,-198
28,2022-03-09,4008.73,Healthcare,0.0,-,20,Self-Employed,Chicago,2022-03,1,4008.73,4355.5779999999995,-699
28,2021-04-02,38.54,Entertainment,0.0,-,20,Self-Employed,Chicago,2021-04,2,1847.07,4355.5779999999995,-1040
28,2020-12-16,211.35,Healthcare,0.0,-,20,Self-Employed,Chicago,2020-12,1,211.35,4355.5779999999995,-1147
28,2022-02-19,659.1,Savings,0.0,-,20,Self-Employed,Chicago,2022-02,1,659.1,4355.5779999999995,-717
28,2021-04-03,1808.53,Entertainment,0.0,-,20,Self-Employed,Chicago,2021-04,2,1847.07,4355.5779999999995,-1039
28,2022-08-07,2835.24,Savings,0.0,-,20,Self-Employed,Chicago,2022-08,1,2835.24,4355.5779999999995,-548
28,2023-08-20,1567.86,Rent,0.0,-,20,Self-Employed,Chicago,2023-08,1,1567.86,4355.5779999999995,-170
28,2023-12-27,3813.89,Entertainment,0.0,-,20,Self-Employed,Chicago,2023-12,1,3813.89,4355.5779999999995,-41
28,2024-01-05,2821.34,Healthcare,0.0,-,20,Self-Employed,Chicago,2024-01,1,2821.34,4355.5779999999995,-32
28,2023-02-22,2938.81,Groceries,0.0,-,20,Self-Employed,Chicago,2023-02,2,5250.03,4355.5779999999995,-349
28,2020-03-08,4953.49,Entertainment,0.0,-,20,Self-Employed,Chicago,2020-03,1,4953.49,4355.5779999999995,-1430
28,2021-11-13,3383.87,Healthcare,0.0,-,20,Self-Employed,Chicago,2021-11,1,3383.87,4355.5779999999995,-815
28,2022-07-27,2898.41,Entertainment,0.0,-,20,Self-Employed,Chicago,2022-07,1,2898.41,4355.5779999999995,-559
28,2022-05-04,4641.63,Rent,0.0,-,20,Self-Employed,Chicago,2022-05,1,4641.63,4355.5779999999995,-643
28,2021-11-25,3096.45,Entertainment,0.0,-,20,Self-Employed,Chicago,2021-11,1,3096.45,4355.5779999999995,-803
28,2022-06-19,4978.2,Savings,0.0,-,20,Self-Employed,Chicago,2022-06,2,5924.93,4355.5779999999995,-597
28,2023-02-10,2311.22,Groceries,0.0,-,20,Self-Employed,Chicago,2023-02,2,5250.03,4355.5779999999995,-361
28,2022-11-03,276.21,Entertainment,0.0,-,20,Self-Employed,Chicago,2022-11,1,276.21,4355.5779999999995,-460
28,2020-07-07,3377.18,Rent,0.0,-,20,Self-Employed,Chicago,2020-07,1,3377.18,4355.5779999999995,-1309
28,2022-06-06,4709.04,Healthcare,0.0,-,20,Self-Employed,Chicago,2022-06,1,4709.04,4355.5779999999995,-610
28,2022-07-28,2506.79,Groceries,0.0,-,20,Self-Employed,Chicago,2022-07,1,2506.79,4355.5779999999995,-558
28,2021-07-24,3488.71,Groceries,0.0,-,20,Self-Employed,Chicago,2021-07,1,3488.71,4355.5779999999995,-927
28,2023-04-20,1383.69,Entertainment,0.0,-,20,Self-Employed,Chicago,2023-04,2,4920.8099999999995,4355.5779999999995,-292
28,2022-04-12,3183.34,Savings,0.0,-,20,Self-Employed,Chicago,2022-04,1,3183.34,4355.5779999999995,-665
28,2020-07-11,904.99,Savings,0.0,-,20,Self-Employed,Chicago,2020-07,1,904.99,4355.5779999999995,-1305
28,2021-02-09,2281.31,Groceries,0.0,-,20,Self-Employed,Chicago,2021-02,1,2281.31,4355.5779999999995,-1092
28,2020-04-02,4744.23,Rent,0.0,-,20,Self-Employed,Chicago,2020-04,1,4744.23,4355.5779999999995,-1405
28,2023-11-28,3430.12,Groceries,0.0,-,20,Self-Employed,Chicago,2023-11,1,3430.12,4355.5779999999995,-70
28,2021-01-09,865.46,Savings,0.0,-,20,Self-Employed,Chicago,2021-01,1,865.46,4355.5779999999995,-1123
29,2023-08-12,4016.03,Entertainment,0.0,-,26,Student,Seattle,2023-08,1,4016.03,0.0,-178
29,2023-03-25,2447.59,Healthcare,0.0,-,26,Student,Seattle,2023-03,1,2447.59,0.0,-318
29,2022-08-30,2926.65,Groceries,0.0,-,26,Student,Seattle,2022-08,1,2926.65,0.0,-525
29,2022-01-11,3216.46,Rent,0.0,-,26,Student,Seattle,2022-01,1,3216.46,0.0,-756
29,2022-05-25,1781.07,Savings,0.0,-,26,Student,Seattle,2022-05,1,1781.07,0.0,-622
29,2022-10-28,341.97,Rent,0.0,-,26,Student,Seattle,2022-10,1,341.97,0.0,-466
29,2022-07-14,4579.2,Savings,0.0,-,26,Student,Seattle,2022-07,1,4579.2,0.0,-572
29,2021-09-19,1238.97,Entertainment,0.0,-,26,Student,Seattle,2021-09,1,1238.97,0.0,-870
29,2021-06-02,2512.86,Entertainment,0.0,-,26,Student,Seattle,2021-06,1,2512.86,0.0,-979
29,2023-06-16,3420.43,Entertainment,0.0,-,26,Student,Seattle,2023-06,1,3420.43,0.0,-235
29,2023-04-19,4002.37,Groceries,0.0,-,26,Student,Seattle,2023-04,1,4002.37,0.0,-293
29,2022-07-19,1010.76,Healthcare,0.0,-,26,Student,Seattle,2022-07,2,1856.54,0.0,-567
29,2023-06-11,3459.15,Groceries,0.0,-,26,Student,Seattle,2023-06,1,3459.15,0.0,-240
29,2023-07-11,4704.46,Healthcare,0.0,-,26,Student,Seattle,2023-07,2,4938.82,0.0,-210
29,2020-12-31,1683.04,Healthcare,0.0,-,26,Student,Seattle,2020-12,1,1683.04,0.0,-1132
29,2023-07-15,4086.7,Rent,0.0,-,26,Student,Seattle,2023-07,1,4086.7,0.0,-206
29,2023-10-05,1537.2,Entertainment,0.0,-,26,Student,Seattle,2023-10,1,1537.2,0.0,-124
29,2023-01-26,364.46,Savings,0.0,-,26,Student,Seattle,2023-01,1,364.46,0.0,-376
29,2021-07-23,1154.54,Savings,0.0,-,26,Student,Seattle,2021-07,1,1154.54,0.0,-928
29,2020-02-19,1350.13,Rent,0.0,-,26,Student,Seattle,2020-02,1,1350.13,0.0,-1448
29,2022-07-16,845.78,Healthcare,0.0,-,26,Student,Seattle,2022-07,2,1856.54,0.0,-570
29,2023-01-12,4865.65,Groceries,0.0,-,26,Student,Seattle,2023-01,1,4865.65,0.0,-390
29,2021-08-06,2204.31,Entertainment,0.0,-,26,Student,Seattle,2021-08,1,2204.31,0.0,-914
29,2020-04-19,3156.6,Healthcare,0.0,-,26,Student,Seattle,2020-04,1,3156.6,0.0,-1388
29,2022-05-11,112.4,Rent,0.0,-,26,Student,Seattle,2022-05,1,112.4,0.0,-636
29,2020-02-08,1834.32,Savings,0.0,-,26,Student,Seattle,2020-02,1,1834.32,0.0,-1459
29,2021-09-28,1519.37,Savings,0.0,-,26,Student,Seattle,2021-09,1,1519.37,0.0,-861
29,2020-04-10,858.88,Savings,0.0,-,26,Student,Seattle,2020-04,1,858.88,0.0,-1397
29,2023-05-31,3886.25,Rent,0.0,-,26,Student,Seattle,2023-05,2,4870.13,0.0,-251
29,2020-01-31,1519.07,Savings,0.0,-,26,Student,Seattle,2020-01,1,1519.07,0.0,-1467
29,2023-08-18,4020.99,Healthcare,0.0,-,26,Student,Seattle,2023-08,1,4020.99,0.0,-172
29,2020-07-10,2907.69,Entertainment,0.0,-,26,Student,Seattle,2020-07,1,2907.69,0.0,-1306
29,2023-02-09,879.47,Groceries,0.0,-,26,Student,Seattle,2023-02,1,879.47,0.0,-362
29,2022-12-24,2303.32,Rent,0.0,-,26,Student,Seattle,2022-12,1,2303.32,0.0,-409
29,2022-04-04,3578.78,Healthcare,0.0,-,26,Student,Seattle,2022-04,1,3578.78,0.0,-673
29,2020-07-02,1825.41,Healthcare,0.0,-,26,Student,Seattle,2020-07,2,5640.02,0.0,-1314
29,2023-01-17,2875.69,Entertainment,0.0,-,26,Student,Seattle,2023-01,1,2875.69,0.0,-385
29,2022-08-29,3887.48,Rent,0.0,-,26,Student,Seattle,2022-08,1,3887.48,0.0,-526
29,2023-07-18,234.36,Healthcare,0.0,-,26,Student,Seattle,2023-07,2,4938.82,0.0,-203
29,2022-04-28,3828.15,Savings,0.0,-,26,Student,Seattle,2022-04,2,7538.9400000000005,0.0,-649
29,2023-05-26,983.88,Rent,0.0,-,26,Student,Seattle,2023-05,2,4870.13,0.0,-256
29,2022-04-24,3710.79,Savings,0.0,-,26,Student,Seattle,2022-04,2,7538.9400000000005,0.0,-653
29,2023-12-22,3438.33,Savings,0.0,-,26,Student,Seattle,2023-12,1,3438.33,0.0,-46
29,2023-09-12,593.89,Rent,0.0,-,26,Student,Seattle,2023-09,1,593.89,0.0,-147
29,2022-06-30,1647.88,Savings,0.0,-,26,Student,Seattle,2022-06,1,1647.88,0.0,-586
29,2020-07-05,3814.61,Healthcare,0.0,-,26,Student,Seattle,2020-07,2,5640.02,0.0,-1311
29,2022-05-26,4757.71,Healthcare,0.0,-,26,Student,Seattle,2022-05,1,4757.71,0.0,-621
29,2023-11-14,2842.96,Groceries,0.0,-,26,Student,Seattle,2023-11,1,2842.96,0.0,-84
29,2020-07-06,2453.23,Savings,0.0,-,26,Student,Seattle,2020-07,1,2453.23,0.0,-1310
29,2022-12-31,1867.14,Entertainment,0.0,-,26,Student,Seattle,2022-12,1,1867.14,0.0,-402
30,2021-04-30,666.95,Savings,666.95,-,20,Salaried,Seattle,2021-04,1,666.95,666.95,-1012
30,2020-02-22,1400.43,Savings,2067.38,-,20,Salaried,Seattle,2020-02,1,1400.43,2734.33,-1445
30,2023-06-14,2038.72,Healthcare,436.404,-,20,Salaried,Seattle,2023-06,1,2038.72,3170.734,-237
30,2021-02-25,4849.93,Groceries,0.0,-,20,Salaried,Seattle,2021-02,1,4849.93,3170.734,-1076
30,2020-01-06,1879.0,Entertainment,0.0,-,20,Salaried,Seattle,2020-01,1,1879.0,3170.734,-1492
30,2022-06-24,1843.28,Entertainment,0.0,-,20,Salaried,Seattle,2022-06,3,6600.09,3170.734,-592
30,2023-01-04,2788.36,Healthcare,0.0,-,20,Salaried,Seattle,2023-01,1,2788.36,3170.734,-398
30,2023-07-02,1694.87,Savings,0.0,-,20,Salaried,Seattle,2023-07,2,3381.55,3170.734,-219
30,2023-09-30,135.93,Healthcare,0.0,-,20,Salaried,Seattle,2023-09,1,135.93,3170.734,-129
30,2022-01-31,2614.55,Savings,0.0,-,20,Salaried,Seattle,2022-01,1,2614.55,3170.734,-736
30,2021-06-08,3121.15,Rent,0.0,-,20,Salaried,Seattle,2021-06,1,3121.15,3170.734,-973
30,2020-10-02,1888.89,Groceries,0.0,-,20,Salaried,Seattle,2020-10,1,1888.89,3170.734,-1222
30,2022-07-20,2297.03,Healthcare,0.0,-,20,Salaried,Seattle,2022-07,2,5820.41,3170.734,-566
30,2023-07-20,1476.81,Rent,0.0,-,20,Salaried,Seattle,2023-07,2,4556.93,3170.734,-201
30,2020-04-18,4723.88,Entertainment,0.0,-,20,Salaried,Seattle,2020-04,1,4723.88,3170.734,-1389
30,2024-02-06,3931.21,Healthcare,0.0,-,20,Salaried,Seattle,2024-02,1,3931.21,3170.734,0
30,2023-06-06,2336.83,Groceries,0.0,-,20,Salaried,Seattle,2023-06,2,2903.68,3170.734,-245
30,2023-07-19,3080.12,Rent,0.0,-,20,Salaried,Seattle,2023-07,2,4556.93,3170.734,-202
30,2022-07-01,3523.38,Healthcare,0.0,-,20,Salaried,Seattle,2022-07,2,5820.41,3170.734,-585
30,2021-08-30,1885.27,Rent,0.0,-,20,Salaried,Seattle,2021-08,1,1885.27,3170.734,-890
30,2022-02-19,3375.25,Healthcare,0.0,-,20,Salaried,Seattle,2022-02,1,3375.25,3170.734,-717
30,2022-04-28,2557.8,Savings,0.0,-,20,Salaried,Seattle,2022-04,1,2557.8,3170.734,-649
30,2020-05-22,4553.92,Rent,0.0,-,20,Salaried,Seattle,2020-05,1,4553.92,3170.734,-1355
30,2023-10-19,2511.37,Savings,0.0,-,20,Salaried,Seattle,2023-10,1,2511.37,3170.734,-110
30,2022-07-14,2760.29,Savings,0.0,-,20,Salaried,Seattle,2022-07,1,2760.29,3170.734,-572
30,2021-10-10,4197.51,Groceries,0.0,-,20,Salaried,Seattle,2021-10,1,4197.51,3170.734,-849
30,2022-12-03,134.61,Rent,0.0,-,20,Salaried,Seattle,2022-12,1,134.61,3170.734,-430
30,2023-07-12,1686.68,Savings,0.0,-,20,Salaried,Seattle,2023-07,2,3381.55,3170.734,-209
30,2023-06-14,566.85,Groceries,0.0,-,20,Salaried,Seattle,2023-06,2,2903.68,3170.734,-237
30,2022-06-22,1412.44,Savings,0.0,-,20,Salaried,Seattle,2022-06,1,1412.44,3170.734,-594
30,2023-09-06,3057.75,Rent,0.0,-,20,Salaried,Seattle,2023-09,1,3057.75,3170.734,-153
30,2022-06-01,3756.34,Entertainment,0.0,-,20,Salaried,Seattle,2022-06,3,6600.09,3170.734,-615
30,2022-05-12,3866.13,Rent,0.0,-,20,Salaried,Seattle,2022-05,1,3866.13,3170.734,-635
30,2022-01-02,4283.9,Rent,0.0,-,20,Salaried,Seattle,2022-01,1,4283.9,3170.734,-765
30,2021-09-05,105.59,Entertainment,0.0,-,20,Salaried,Seattle,2021-09,1,105.59,3170.734,-884
30,2022-04-01,446.87,Groceries,0.0,-,20,Salaried,Seattle,2022-04,1,446.87,3170.734,-676
30,2020-08-14,2098.73,Groceries,0.0,-,20,Salaried,Seattle,2020-08,1,2098.73,3170.734,-1271
30,2023-03-18,4807.85,Entertainment,0.0,-,20,Salaried,Seattle,2023-03,1,4807.85,3170.734,-325
30,2022-05-20,1334.83,Groceries,0.0,-,20,Salaried,Seattle,2022-05,1,1334.83,3170.734,-627
30,2022-10-26,3395.71,Savings,0.0,-,20,Salaried,Seattle,2022-10,1,3395.71,3170.734,-468
30,2023-02-16,3002.14,Savings,0.0,-,20,Salaried,Seattle,2023-02,1,3002.14,3170.734,-355
30,2023-05-26,4565.53,Savings,0.0,-,20,Salaried,Seattle,2023-05,1,4565.53,3170.734,-256
30,2020-02-27,2283.54,Rent,0.0,-,20,Salaried,Seattle,2020-02,1,2283.54,3170.734,-1440
30,2023-08-04,2719.68,Savings,0.0,-,20,Salaried,Seattle,2023-08,1,2719.68,3170.734,-186
30,2023-06-24,2183.87,Entertainment,0.0,-,20,Salaried,Seattle,2023-06,1,2183.87,3170.734,-227
30,2023-04-24,1397.86,Entertainment,0.0,-,20,Salaried,Seattle,2023-04,1,1397.86,3170.734,-288
30,2022-03-06,1312.63,Rent,0.0,-,20,Salaried,Seattle,2022-03,1,1312.63,3170.734,-702
30,2022-03-26,4174.51,Savings,0.0,-,20,Salaried,Seattle,2022-03,1,4174.51,3170.734,-682
30,2022-08-25,4695.59,Rent,0.0,-,20,Salaried,Seattle,2022-08,1,4695.59,3170.734,-530
30,2022-06-18,1000.47,Entertainment,0.0,-,20,Salaried,Seattle,2022-06,3,6600.09,3170.734,-598
31,2020-05-16,1207.55,Savings,1207.55,-,22,Salaried,New York,2020-05,1,1207.55,1207.55,-1361
31,2023-08-03,760.86,Healthcare,598.862,-,22,Salaried,New York,2023-08,1,760.86,1806.4119999999998,-187
31,2021-06-20,4567.03,Entertainment,0.0,-,22,Salaried,New York,2021-06,2,5105.24,1806.4119999999998,-961
31,2023-06-27,35.08,Rent,0.0,-,22,Salaried,New York,2023-06,1,35.08,1806.4119999999998,-224
31,2023-01-01,3758.37,Rent,0.0,-,22,Salaried,New York,2023-01,1,3758.37,1806.4119999999998,-401
31,2023-05-19,4522.76,Healthcare,0.0,-,22,Salaried,New York,2023-05,1,4522.76,1806.4119999999998,-263
